sla_incumplido;Tiempo_Resolucion_horas;Impacto;Prioridad;Nivel_1_Categorizacion;Nivel_2_Categorizacion;Nivel_3_Categorizacion;Servicio;Tipo_Incidencia;Fuente_Reportada;Tipo_Solucion;Categoria_Resolucion;Total_Transferencias;Indisponibilidad_Minutos;Reapertura;Incidente_Mayor;anio;mes;dia_semana;hora_creacion;es_fin_de_semana;prob_incumplir_SLA_temprano
1;91,169444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1078,000000;No;;2025;8;5;19;1;0,532491
1;90,229444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;1,000000;1078,000000;No;;2025;8;5;20;1;0,536323
0;26,273056;4-Menor/Localizado;Baja;Cloud y Datacenter;Hardware y Sistemas Operativos;Alarma Alto consumo de CPU;Cloud Server;Infrastructure Event;Escalación externa;Remoto;Cloud y Datacenter;1,000000;0,000000;No;;2025;8;5;22;1;0,401366
1;100,334444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;;No;;2025;8;6;6;1;0,515791
1;76,317500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;6;6;1;0,515791
1;78,317500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;6;6;1;0,515791
1;104,316389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;6;6;1;0,515791
1;114,300833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;6;6;1;0,515791
1;78,909444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Teléfono;En Sitio;Conectividad - Acceso;6,000000;0,000000;No;No;2025;8;6;8;1;0,424780
1;90,237222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;4,000000;0,000000;No;;2025;8;6;18;1;0,561680
0;29,503889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;1,000000;36,000000;No;;2025;8;0;3;0;0,374304
1;85,386944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;0;3;0;0,374304
0;54,715000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;1078,000000;No;;2025;8;0;8;0;0,392505
1;122,183611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;10;0;0,399872
1;73,815000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;11;0;0,403573
0;48,826667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;12;0;0,407286
1;72,826667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;12;0;0,407286
1;72,307222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;;No;;2025;8;0;12;0;0,407286
0;67,235833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;13;0;0,411008
0;71,185556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;0;13;0;0,411008
0;68,951111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;14;0;0,414741
0;46,834167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;14;0;0,414741
1;72,817222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Cloud y Datacenter;2,000000;2555,000000;No;;2025;8;0;14;0;0,414741
0;48,247222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;1078,000000;No;;2025;8;0;14;0;0,414741
0;67,945556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;15;0;0,418484
1;115,711111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;6,000000;4309,000000;No;;2025;8;0;15;0;0,418484
0;42,749167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Correo electrónico;Remoto;Conectividad - Acceso;0,000000;67,000000;No;No;2025;8;0;16;0;0,383341
0;42,174167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Correo electrónico;Remoto;Conectividad - Acceso;5,000000;71,000000;No;No;2025;8;0;16;0;0,383341
0;45,564444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1078,000000;No;;2025;8;0;17;0;0,425998
0;47,564167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;45,563611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;4,000000;1078,000000;No;;2025;8;0;17;0;0,425998
0;47,563056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;47,562778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;45,547500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1078,000000;No;;2025;8;0;17;0;0,425998
0;45,547500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1078,000000;No;;2025;8;0;17;0;0,425998
0;45,546667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;1078,000000;No;;2025;8;0;17;0;0,425998
0;47,546667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;47,546389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;45,545556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1078,000000;No;;2025;8;0;17;0;0,425998
0;47,545556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;47,545278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;47,545000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;47,544167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1076,000000;No;;2025;8;0;17;0;0,425998
0;47,543889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;1076,000000;No;;2025;8;0;17;0;0,425998
1;79,543611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;17;0;0,425998
0;63,044722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;0;17;0;0,425998
0;64,977778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;18;0;0,429767
0;64,977778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;0;18;0;0,429767
0;70,659444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;0;18;0;0,429767
0;70,642778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;0;18;0;0,429767
0;62,642500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;0;18;0;0,429767
0;70,642500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;0;18;0;0,429767
0;70,642500;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;0;18;0;0,429767
0;70,625833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;0;18;0;0,429767
0;64,491944;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;0;18;0;0,429767
1;279,438611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;0;19;0;0,433545
0;37,462500;4-Menor/Localizado;Baja;Conectividad;Networking;Servicio intermitente / Degradado;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;1;3;0;0,443473
1;704,565000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;8,000000;14883,000000;No;;2025;8;1;6;0;0,417180
0;34,814167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Chat;Remoto;Conectividad - Acceso;0,000000;416,000000;No;No;2025;8;1;8;0;0,518298
0;47,854444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;;No;;2025;8;1;11;0;0,436012
0;53,854444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;1;11;0;0,436012
0;61,769722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;1;11;0;0,436012
0;25,752778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;1;11;0;0,436012
0;43,871389;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;1;13;0;0,443600
0;32,053889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;1;22;0;0,478022
0;34,526111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;8;0;0,457521
0;56,509167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;8;0;0,457521
1;170,006111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;8;0;0,457521
1;176,006111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;8;0;0,457521
1;192,006111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;8;0;0,457521
1;175,989167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;9;0;0,461345
1;191,989167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;9;0;0,461345
1;191,989167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;9;0;0,461345
0;27,653333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;9;0;0,461345
0;31,082778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;9;0;0,461345
0;70,510556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;12;0;0,472844
1;2400,175556;2-Significativo/Amplio;Alta;Conectividad;Networking;Switch Apagado;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;En Sitio;Conectividad - Acceso;3,000000;0,000000;Sí;No;2025;8;2;12;0;0,636673
0;67,773056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;13;0;0,476685
0;51,454444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;13;0;0,476685
0;45,387222;2-Significativo/Amplio;Alta;SD-WAN;Fortinet;Falla Equipo SD-WAN;Sd-Wan;Infrastructure Event;Escalación externa;Remoto;SD-WAN - Acceso;4,000000;181,000000;No;;2025;8;2;13;0;0,282420
0;26,036111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;1,000000;;No;;2025;8;2;14;0;0,480527
0;68,755833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;16;0;0,488220
0;66,739444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;2;16;0;0,488220
0;40,578056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Chat;Remoto;Conectividad - Acceso;0,000000;;No;No;2025;8;2;16;0;0,581676
0;66,593333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;60,000000;No;;2025;8;2;18;0;0,495917
0;66,576667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;2;18;0;0,495917
0;45,656667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;3,000000;0,000000;No;;2025;8;2;19;0;0,499767
0;30,339167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;4,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,339167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,339167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,339167;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,338056;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,322222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,322222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,322222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,322222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,321111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,321111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,321111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,320833;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,320000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,320000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,320000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,319722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,318889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,318889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;30,318889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;3,000000;20,000000;No;;2025;8;3;6;0;0,483033
0;32,520833;4-Menor/Localizado;Baja;Conectividad;Networking;Servicio intermitente / Degradado;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;1,000000;0,000000;No;;2025;8;3;8;0;0,529065
0;34,444722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;8;0;0,490728
0;52,359444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;8;0;0,490728
0;34,342222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;8;0;0,490728
0;34,325278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;8;0;0,490728
1;168,325278;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;8;0;0,490728
0;34,308611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;8;0;0,490728
0;33,688611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;9;0;0,494577
0;33,655000;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;9;0;0,494577
0;47,208889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;3;11;0;0,502276
1;291,175556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;;No;;2025;8;3;11;0;0,502276
1;169,158611;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;11;0;0,502276
0;28,554444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;0,000000;No;;2025;8;3;12;0;0,506126
0;46,538333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;2,000000;;No;;2025;8;3;12;0;0,506126
0;45,901667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Acceso;1,000000;0,000000;No;;2025;8;3;13;0;0,509975
1;307,549722;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Escalación externa;Remoto;Conectividad - Servicio;2,000000;9113,000000;No;;2025;8;3;13;0;0,509975
