sla_incumplido;Tiempo_Resolucion_horas;Impacto;Prioridad;Nivel_1_Categorizacion;Nivel_2_Categorizacion;Nivel_3_Categorizacion;Servicio;Tipo_Incidencia;Fuente_Reportada;Tipo_Solucion;Categoria_Resolucion;Total_Transferencias;Indisponibilidad_Minutos;Reapertura;Incidente_Mayor;anio;mes;dia_semana;hora_creacion;es_fin_de_semana
1;149,83083333333335;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;776,0;No;No;2025;10;3;7;0
0;27,100277777777777;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;0,0;189,0;No;No;2025;10;3;7;0
1;149,50583333333333;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Movilidad;1,0;51,0;No;No;2025;10;3;9;0
1;148,99777777777777;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;44,0;No;No;2025;10;3;10;0
1;148,96444444444444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;91,0;No;No;2025;10;3;10;0
1;148,96444444444444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;91,0;No;No;2025;10;3;10;0
1;149,5586111111111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;91,0;No;No;2025;10;3;11;0
1;149,5586111111111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;91,0;No;No;2025;10;3;11;0
1;149,03972222222222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;22,0;No;No;2025;10;3;11;0
1;96,01916666666666;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;;No;No;2025;10;3;12;0
1;243,6675;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;53,0;No;No;2025;10;3;13;0
1;245,5286111111111;4-Menor/Localizado;Baja;IoT y Analítica;Movilidad Avanzada;Servicio Intermitente;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;IoT y Analítica;1,0;376,0;No;No;2025;10;3;13;0
1;93,40777777777778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,39111111111112;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,39111111111112;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,39111111111112;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,37444444444445;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,37444444444445;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;;No;No;2025;10;3;15;0
1;93,35638888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,35638888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,35583333333334;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,35583333333334;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,35527777777777;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
1;93,35472222222222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;15;0
0;41,259166666666665;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;0,0;65,0;No;No;2025;10;3;15;0
1;92,30388888888889;2-Significativo/Amplio;Baja;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;181,0;No;No;2025;10;3;16;0
0;47,2925;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Entrada directa;En Sitio;Conectividad - Acceso;4,0;0,0;No;No;2025;10;3;17;0
0;26,073055555555555;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;0,0;No;No;2025;10;3;20;0
0;29,74388888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;16,0;No;No;2025;10;4;1;0
0;29,558611111111112;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;16,0;No;No;2025;10;4;1;0
0;28,1225;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;16,0;No;No;2025;10;4;2;0
0;28,1225;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;16,0;No;No;2025;10;4;2;0
0;27,57;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;6,0;No;No;2025;10;4;3;0
1;176,58416666666668;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,0;1948,0;No;No;2025;10;4;4;0
1;176,53416666666666;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,0;1948,0;No;No;2025;10;4;4;0
1;96,71083333333333;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;0,0;2298,0;No;No;2025;10;4;8;0
0;26,27111111111111;4-Menor/Localizado;Baja;SD-WAN;Fortinet;Falla enlaces;Sd-Wan;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;0,0;No;No;2025;10;4;8;0
0;26,22111111111111;4-Menor/Localizado;Baja;SD-WAN;Fortinet;Falla enlaces;Sd-Wan;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;0,0;No;No;2025;10;4;8;0
1;146,06333333333333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;15,0;No;No;2025;10;4;10;0
1;290,06333333333333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;16,0;No;No;2025;10;4;10;0
1;222,63333333333333;2-Significativo/Amplio;Alta;IoT y Analítica;Movilidad Avanzada;Sin servicio;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;12,0;No;No;2025;10;4;12;0
0;25,336666666666666;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;52,0;No;No;2025;10;4;13;0
0;25,303055555555556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;52,0;No;No;2025;10;4;13;0
0;25,335555555555555;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;0,0;6,0;No;No;2025;10;4;15;0
1;257,2925;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;765,0;No;No;2025;10;4;21;0
1;257,2758333333333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;765,0;No;No;2025;10;4;21;0
0;25,600833333333334;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;12,0;No;No;2025;10;5;1;1
0;26,894444444444446;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;20,0;No;No;2025;10;5;4;1
1;148,98555555555555;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;3,0;231,0;No;No;2025;10;5;8;1
1;148,95194444444445;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;3,0;231,0;No;No;2025;10;5;8;1
0;25,598055555555554;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;37,0;No;No;2025;10;5;9;1
0;25,564722222222223;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;;No;No;2025;10;5;9;1
0;27,3975;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;26,0;No;No;2025;10;5;9;1
1;146,2775;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;9,0;No;No;2025;10;5;10;1
1;146,24416666666667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;9,0;No;No;2025;10;5;10;1
1;146,22722222222222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;9,0;No;No;2025;10;5;10;1
1;124,03722222222223;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;2490,0;No;No;2025;10;5;12;1
1;124,03722222222223;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;2514,0;No;No;2025;10;5;12;1
1;264,0372222222222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;2510,0;No;No;2025;10;5;12;1
1;264,0205555555556;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;2510,0;No;No;2025;10;5;12;1
1;145,35222222222222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;433,0;No;No;2025;10;5;13;1
1;258,65722222222223;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;16,0;No;No;2025;10;5;18;1
1;258,62388888888887;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;12,0;No;No;2025;10;5;18;1
1;258,3222222222222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;3,0;21,0;No;No;2025;10;5;18;1
1;173,03;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;479,0;No;No;2025;10;6;13;1
1;173,01333333333332;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;479,0;No;No;2025;10;6;13;1
1;213,7275;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;3,0;4,0;No;No;2025;10;6;15;1
1;213,7275;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;0,0;No;No;2025;10;6;15;1
1;213,72722222222222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;4,0;No;No;2025;10;6;15;1
0;26,870277777777776;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;0,0;No;No;2025;10;6;18;1
0;29,750833333333333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;29,0;No;No;2025;10;0;1;0
0;29,734166666666667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;29,0;No;No;2025;10;0;1;0
0;30,58111111111111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;241,0;No;No;2025;10;0;2;0
0;28,4475;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;3,0;30,0;No;No;2025;10;0;2;0
0;27,314722222222223;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;3,0;13,0;No;No;2025;10;0;7;0
0;48,971944444444446;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;0,0;1131,0;No;No;2025;10;0;8;0
1;222,7786111111111;4-Menor/Localizado;Baja;SD-WAN;Fortinet;Falla enlaces;Sd-Wan;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,0;6,0;No;No;2025;10;0;8;0
1;222,7786111111111;4-Menor/Localizado;Baja;SD-WAN;Fortinet;Falla enlaces;Sd-Wan;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,0;6,0;No;No;2025;10;0;8;0
1;191,9763888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;0,0;No;No;2025;10;0;13;0
1;192,0688888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;87,0;No;No;2025;10;0;14;0
1;194,05194444444444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;84,0;No;No;2025;10;0;14;0
1;194,03527777777776;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;84,0;No;No;2025;10;0;14;0
1;73,85138888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;69,0;No;No;2025;10;0;15;0
1;191,83333333333334;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;87,0;No;No;2025;10;0;15;0
1;193,83333333333334;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;69,0;No;No;2025;10;0;15;0
1;213,1938888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Whatsapp;En Sitio;Conectividad - Servicio;3,0;0,0;No;No;2025;10;0;15;0
1;213,1988888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;59,0;No;No;2025;10;0;15;0
0;24,85527777777778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Restauración de servicio a usuario;Whatsapp;Remoto;Conectividad - Acceso;0,0;70,0;No;No;2025;10;0;16;0
1;213,675;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;336,0;No;No;2025;10;0;17;0
0;25,058888888888887;4-Menor/Localizado;Baja;Conectividad;Networking;Servicio intermitente / Degradado;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;3,0;1,0;No;No;2025;10;0;17;0
0;27,88;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;9,0;No;No;2025;10;0;21;0
0;27,15138888888889;4-Menor/Localizado;Baja;IoT y Analítica;Movilidad Avanzada;Servicio Intermitente;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;0,0;No;No;2025;10;0;21;0
0;53,602777777777774;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;109,0;No;No;2025;10;1;7;0
1;198,96666666666667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;26,0;No;No;2025;10;1;8;0
1;198,95;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;26,0;No;No;2025;10;1;8;0
1;175,6613888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;141,0;No;No;2025;10;1;9;0
1;175,6613888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;141,0;No;No;2025;10;1;9;0
1;74,625;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;4,0;0,0;No;No;2025;10;1;10;0
0;26,70111111111111;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;10,0;No;No;2025;10;1;12;0
1;212,51944444444445;2-Significativo/Amplio;Alta;Movilidad;Movilidad Básica;Problemas equipo;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Movilidad;1,0;209,0;No;No;2025;10;1;16;0
0;26,351944444444445;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;8,0;No;No;2025;10;1;16;0
0;26,267777777777777;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;8,0;No;No;2025;10;1;16;0
0;25,983333333333334;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,0;8,0;No;No;2025;10;1;17;0
1;287,4488888888889;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;66,0;No;No;2025;10;1;17;0
0;31,415555555555557;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;53,0;No;No;2025;10;1;23;0
0;31,399722222222223;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;53,0;No;No;2025;10;1;23;0
0;31,379722222222224;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;53,0;No;No;2025;10;1;23;0
0;25,6475;4-Menor/Localizado;Baja;IoT y Analítica;Movilidad Avanzada;Servicio Intermitente;Iot - Conectividad Gestionada;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;0,0;No;No;2025;10;2;3;0
0;32,83444444444444;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;424,0;No;No;2025;10;2;4;0
1;82,01805555555555;2-Significativo/Amplio;Alta;SD-WAN;Fortinet;Falla Enlaces;Sd-Wan;Restauración de servicio a usuario;Correo electrónico;Remoto;Cyber Security On Premise;3,0;0,0;No;No;2025;10;2;4;0
1;177,25833333333333;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;90,0;No;No;2025;10;2;7;0
0;32,37166666666667;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Servicio;1,0;415,0;No;No;2025;10;2;8;0
0;32,35527777777778;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Servicio;1,0;415,0;No;No;2025;10;2;8;0
0;56,187222222222225;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;34,0;No;No;2025;10;2;8;0
0;56,17055555555555;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;34,0;No;No;2025;10;2;8;0
1;191,83583333333334;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;41,0;No;No;2025;10;2;9;0
1;193,19916666666666;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;342,0;No;No;2025;10;2;9;0
0;46,172222222222224;4-Menor/Localizado;Baja;Conectividad;Networking;Apertura Simple;Conectividad Nacional;Restauración de servicio a usuario;Monitoreo Proactivo;Remoto;Conectividad - Acceso;0,0;417,0;No;No;2025;10;2;10;0
1;795,8447222222222;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;2,0;28953,0;No;No;2025;10;2;11;0
1;128,57333333333332;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;102,0;No;No;2025;10;2;12;0
1;128,55638888888888;2-Significativo/Amplio;Alta;Conectividad;Networking;Servicio caído;Conectividad Nacional;Infrastructure Event;Monitoreo Proactivo;Remoto;Conectividad - Acceso;1,0;102,0;No;No;2025;10;2;12;0
