sla_incumplido,Tiempo_Resolucion_horas,Impacto,Prioridad,Nivel_1_Categorizacion,Nivel_2_Categorizacion,Nivel_3_Categorizacion,Servicio,Tipo_Incidencia,Fuente_Reportada,Tipo_Solucion,Categoria_Resolucion,Total_Transferencias,Indisponibilidad_Minutos,Reapertura,Incidente_Mayor,anio,mes,dia_semana,hora_creacion,es_fin_de_semana,prob_incumplir_SLA
1,198.01166666666663,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,185.0,No,No,2025,9,2,14,0,1.0
0,40.702777777777776,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Movilidad,1,962.0,No,No,2025,9,2,16,0,4.7093774250009395e-12
0,41.88777777777778,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Movilidad,1,911.0,No,No,2025,9,2,17,0,9.631270224612586e-12
0,41.595,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Movilidad,1,883.0,No,No,2025,9,2,17,0,5.344786476953911e-12
0,41.46083333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Movilidad,1,844.0,No,No,2025,9,2,17,0,3.2765184458309546e-12
0,29.625,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,159.0,No,No,2025,9,2,21,0,3.0175310614861626e-20
0,25.850555555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,5,0,5.001673567199414e-22
1,252.4033333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,2,7658.0,No,No,2025,9,3,6,0,1.0
0,31.035833333333333,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,0,349.0,No,No,2025,9,3,7,0,1.5445316420494124e-18
1,201.45638888888888,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,IoT y Analítica,1,10206.0,No,No,2025,9,3,9,0,1.0
0,27.406111111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,24.0,No,No,2025,9,3,9,0,2.314479559662599e-21
0,27.406111111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,24.0,No,No,2025,9,3,9,0,2.314479559662599e-21
1,196.94583333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,155.0,No,No,2025,9,3,14,0,1.0
1,196.92916666666667,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,154.0,No,No,2025,9,3,14,0,1.0
1,196.49166666666667,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,6.0,No,No,2025,9,3,14,0,1.0
1,164.74944444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,4,0.0,No,No,2025,9,3,16,0,1.0
1,141.85888888888888,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,4,0.0,No,No,2025,9,3,17,0,1.0
1,309.84222222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,6949.0,No,No,2025,9,3,17,0,1.0
1,80.61083333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,20,0,0.996637912033295
0,25.36611111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,23,0,9.118079152917789e-23
0,25.36611111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,23,0,9.118079152917789e-23
0,25.36583333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,23,0,9.115501108593657e-23
0,33.064166666666665,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,23,0,2.3084958206332297e-19
0,33.0475,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,3,23,0,2.2696584619506065e-19
0,26.842777777777776,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,12.0,No,No,2025,9,4,0,0,2.381589152706753e-21
0,24.8275,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,4,0,0,2.7462727855169953e-22
0,24.821944444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,10.0,No,No,2025,9,4,0,0,2.9893013374430006e-22
0,24.79722222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,10.0,No,No,2025,9,4,0,0,2.91500719782594e-22
0,26.79694444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,0,0,2.443593797230793e-21
0,25.218611111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,4,1,0,4.582007090929382e-22
0,25.18555555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,4,1,0,3.69723423065885e-22
1,130.95111111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,En Sitio,Conectividad - Acceso,5,60.0,No,No,2025,9,4,2,0,1.0
0,26.99805555555556,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio intermitente / Degradado,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Movilidad,1,0.0,No,No,2025,9,4,8,0,1.4566963043778217e-21
1,198.99777777777777,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,12.0,No,No,2025,9,4,8,0,1.0
0,26.60833333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,18.0,No,No,2025,9,4,8,0,1.157276910891963e-21
1,101.14972222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,En Sitio,Conectividad - Acceso,4,0.0,No,No,2025,9,4,9,0,0.9999999999994944
1,101.09944444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,En Sitio,Conectividad - Acceso,4,0.0,No,No,2025,9,4,9,0,0.9999999999994678
0,26.44611111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,37.0,No,No,2025,9,4,10,0,1.0186283413292126e-21
0,26.42944444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,37.0,No,No,2025,9,4,10,0,1.0014912800866153e-21
1,268.83972222222224,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Servicio,1,7049.0,No,No,2025,9,4,12,0,1.0
1,176.27027777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,54.0,No,No,2025,9,4,12,0,1.0
1,172.84472222222223,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,60.0,No,No,2025,9,4,14,0,1.0
1,172.8275,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,60.0,No,No,2025,9,4,14,0,1.0
0,24.711944444444445,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio intermitente / Degradado,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,0,12.0,No,No,2025,9,4,14,0,8.147939898201909e-23
1,193.7733333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Movilidad,1,3769.0,No,No,2025,9,4,17,0,1.0
0,31.440555555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,302.0,No,No,2025,9,5,1,1,3.7457149385393666e-18
0,31.407222222222224,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,302.0,No,No,2025,9,5,1,1,3.620741808269869e-18
0,26.39138888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,15.0,No,No,2025,9,5,10,1,8.939369797037853e-22
1,242.37444444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,132.0,No,No,2025,9,5,10,1,1.0
0,29.244444444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,5,23,1,5.9507614074560955e-21
0,54.44111111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,3,799.0,No,No,2025,9,6,6,1,6.773929105176566e-06
0,54.42444444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,3,799.0,No,No,2025,9,6,6,1,6.659967555026613e-06
1,219.41361111111112,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,3,233.0,No,No,2025,9,6,9,1,1.0
1,219.36333333333332,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,3,233.0,No,No,2025,9,6,9,1,1.0
0,29.0625,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,24.0,No,No,2025,9,6,9,1,1.7492904923514526e-20
0,29.04555555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,24.0,No,No,2025,9,6,9,1,1.719374743132235e-20
0,27.848055555555558,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,7.0,No,No,2025,9,6,13,1,3.330307489736802e-21
1,217.7236111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,451.0,No,No,2025,9,6,15,1,1.0
0,26.3025,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,3,14.0,Sí,No,2025,9,6,16,1,1.0351314432447999e-21
1,182.0311111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Servicio,2,2411.0,No,No,2025,9,6,22,1,1.0
1,160.20222222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,3,1950.0,No,No,2025,9,0,2,0,1.0
0,27.29888888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,76.0,No,No,2025,9,0,3,0,3.614463999460935e-21
0,27.24888888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,0,3,0,2.0699398983195105e-21
0,30.02083333333333,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,3,286.0,No,No,2025,9,0,6,0,5.428973908811324e-19
0,31.1275,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Movilidad,1,8.0,No,No,2025,9,0,7,0,7.284392751014832e-20
1,200.7763888888889,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio intermitente / Degradado,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,0,8,0,1.0
1,197.53444444444443,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,172.0,No,No,2025,9,0,11,0,1.0
1,151.5225,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,182.0,No,No,2025,9,0,11,0,1.0
1,151.50277777777777,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,182.0,No,No,2025,9,0,11,0,1.0
1,195.6952777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,3178.0,No,No,2025,9,0,13,0,1.0
1,195.6952777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,3178.0,No,No,2025,9,0,13,0,1.0
0,42.07222222222222,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,0,125.0,No,No,2025,9,0,14,0,7.010774274063163e-15
0,31.23555555555556,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,385.0,No,No,2025,9,0,17,0,1.2704736578584039e-18
0,29.20083333333333,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,IoT y Analítica,1,0.0,No,No,2025,9,0,17,0,5.0562039912282055e-21
1,149.085,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,1315.0,No,No,2025,9,1,9,0,1.0
1,150.8502777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,1521.0,No,No,2025,9,1,10,0,1.0
1,150.64944444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,1478.0,No,No,2025,9,1,10,0,1.0
1,127.72638888888888,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,7.0,No,No,2025,9,1,11,0,1.0
1,145.2575,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,408.0,No,No,2025,9,1,11,0,1.0
1,145.24083333333334,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,408.0,No,No,2025,9,1,11,0,1.0
1,147.1236111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,508.0,No,No,2025,9,1,11,0,1.0
1,147.1236111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,,No,No,2025,9,1,11,0,1.0
0,41.699444444444445,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,0,277.0,No,No,2025,9,1,15,0,1.9722908491191172e-14
0,70.95305555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,4,0.0,No,No,2025,9,1,18,0,0.03219412998727346
1,162.95277777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,409.0,No,No,2025,9,1,18,0,1.0
1,164.9361111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,421.0,No,No,2025,9,1,18,0,1.0
1,164.9361111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,421.0,No,No,2025,9,1,18,0,1.0
0,27.938333333333333,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,2,1,0,5.117456277448803e-21
0,26.601111111111116,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,0.0,No,No,2025,9,2,2,0,1.1812944516959092e-21
0,28.099166666666665,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,12.0,No,No,2025,9,2,2,0,6.0507559742822544e-21
0,57.75527777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,En Sitio,Conectividad - Acceso,6,0.0,No,No,2025,9,2,9,0,1.7967752101452753e-07
1,74.58055555555555,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,1932.0,No,No,2025,9,2,10,0,0.9999999771317253
0,48.56388888888889,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,344.0,No,No,2025,9,2,10,0,7.95045869027368e-11
1,125.72416666666666,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,57.0,No,No,2025,9,2,11,0,1.0
1,125.69083333333332,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,57.0,No,No,2025,9,2,11,0,1.0
0,26.6375,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,22.0,No,No,2025,9,2,14,0,6.681067990703091e-22
0,26.6375,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,22.0,No,No,2025,9,2,14,0,6.681067990703091e-22
0,26.48555555555556,2-Significativo/Amplio,Alta,IoT y Analítica,Movilidad Avanzada,Sin servicio,Iot - Conectividad Gestionada,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,22.0,No,No,2025,9,2,14,0,5.942792008559552e-22
0,26.384166666666665,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio intermitente / Degradado,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,1.0,No,No,2025,9,2,14,0,4.2976647991495815e-22
0,26.58972222222222,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,8.0,No,No,2025,9,2,16,0,4.902195697321172e-22
0,30.39444444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,51.0,No,No,2025,9,3,0,0,1.1329694760156275e-19
1,147.75416666666666,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,134.0,No,No,2025,9,3,7,0,1.0
1,147.7375,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,134.0,No,No,2025,9,3,7,0,1.0
1,149.1836111111111,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,19.0,No,No,2025,9,3,7,0,1.0
1,149.16666666666666,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,19.0,No,No,2025,9,3,7,0,1.0
0,24.530833333333334,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio intermitente / Degradado,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,0,2.0,No,No,2025,9,3,8,0,8.329327316020501e-23
0,28.188055555555557,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,107.0,No,No,2025,9,3,8,0,1.1624480386929955e-20
0,28.18777777777778,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,77.0,No,No,2025,9,3,8,0,8.859395434772967e-21
0,27.587777777777777,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio caído,Conectividad Nacional,Restauración de servicio a usuario,Entrada directa,Remoto,Conectividad - Acceso,0,865.0,No,No,2025,9,3,9,0,4.799128530515763e-18
0,30.462222222222223,4-Menor/Localizado,Baja,Conectividad,Networking,Apertura Simple,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,0,228.0,No,No,2025,9,3,10,0,2.3570815149143015e-19
0,43.33055555555556,4-Menor/Localizado,Baja,Conectividad,Networking,Servicio intermitente / Degradado,Conectividad Nacional,Restauración de servicio a usuario,Monitoreo Proactivo,Remoto,Conectividad - Acceso,0,1204.0,No,No,2025,9,3,13,0,6.428790254502914e-10
1,77.16944444444445,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,En Sitio,Conectividad - Acceso,3,0.0,No,No,2025,9,3,13,0,0.9628375143579175
0,26.599444444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,61.0,No,No,2025,9,3,14,0,1.0169882954466088e-21
0,26.599444444444444,2-Significativo/Amplio,Alta,Conectividad,Networking,Servicio caído,Conectividad Nacional,Infrastructure Event,Monitoreo Proactivo,Remoto,Conectividad - Acceso,1,61.0,No,No,2025,9,3,14,0,1.0169882954466088e-21
